5.14,15,21600,1920,8510,175,707,640,2.07,10.9,1.03,25,0.495,0.954
2.09,6,3780,1350,6850,22.6,539,565,1.23,6.57,1.02,21.3,0.185,0.955
1.14,3,5260,1380,6650,9.38,603,569,1.28,6.98,1.02,4.28,0.246,0.978
2.09,6,3400,1380,6780,29.2,514,561,1.22,6.62,1.02,0.281,0.139,0.98
8.21,24,51000,3090,9300,438,909,725,3.6,18.6,1.04,59.5,1.18,0.997
9.3,27,72800,3560,9740,645,1060,772,4.53,22.7,1.05,87.9,1.74,0.991
3.14,9,8380,1390,7130,60.4,577,579,1.39,7.41,1.02,11.9,0.236,0.971
3.14,9,8380,1390,7080,60.3,598,584,1.39,7.57,1.02,12.8,0.253,0.964
9.3,27,72800,3560,9760,645,1090,782,4.51,22.8,1.05,90.8,1.8,0.967
3.14,9,8380,1390,7060,60.3,567,574,1.39,7.44,1.02,11.6,0.229,0.999
8.21,24,51000,3090,9310,438,927,732,3.59,18.5,1.04,60.7,1.2,0.975
8.21,24,51000,3090,9310,438,932,734,3.58,18.5,1.04,61,1.21,0.969
1.14,3,7390,1350,6710,7.89,668,579,1.33,7.21,1.02,16,0.333,0.955
7.15,21,39000,2680,9120,332,837,693,2.98,15.7,1.04,44.8,0.888,0.97
9.3,27,72800,3560,9750,645,1060,774,4.53,22.7,1.05,88.2,1.75,0.988
1.14,3,6040,1330,6670,6.31,619,567,1.29,6.9,1.02,26.7,0.291,0.978
2.09,6,4030,1390,6830,30.6,523,563,1.24,6.66,1.02,0,0.155,0.973
9.3,27,72800,3560,9780,645,1090,784,4.49,22.5,1.05,90.6,1.79,0.959
5.14,15,21600,1920,8500,175,711,641,2.08,11,1.03,25.2,0.499,0.958
4.16,12,14700,1550,7760,114,639,606,1.66,8.91,1.02,17.1,0.339,0.974
6.18,18,29800,2310,8840,246,784,672,2.5,13.2,1.03,34.8,0.688,0.955
7.15,21,39000,2680,9140,332,822,692,2.96,15.3,1.04,43.5,0.861,0.961
1.14,3,4570,1380,6630,9.29,569,562,1.26,6.8,1.02,4.94,0.213,0.995
9.3,27,72800,3560,9760,645,1060,773,4.51,22.4,1.05,87.3,1.73,0.984
7.15,21,39000,2680,9110,333,817,684,2.99,15.7,1.04,43.7,0.865,0.998
3.14,9,8370,1390,7020,60.3,584,578,1.39,7.58,1.02,12.3,0.243,0.995
2.09,6,2830,1360,6800,25.7,504,559,1.2,6.46,1.02,10.3,0.135,0.969
1.14,3,4840,1390,6650,9.58,588,567,1.27,6.9,1.02,4.24,0.229,0.981
2.09,6,4180,1390,6840,30.8,527,563,1.25,6.67,1.02,0,0.159,0.972
9.3,27,72800,3560,9740,645,1070,775,4.53,22.8,1.05,89,1.76,0.985
1.14,3,7250,1350,6710,7.52,665,578,1.33,7.18,1.02,18.6,0.331,0.956
3.14,9,8380,1390,7100,60.3,575,578,1.39,7.43,1.02,11.8,0.234,0.98
4.16,12,14700,1550,7770,114,648,609,1.66,8.96,1.02,17.5,0.347,0.966
7.15,21,39000,2680,9140,332,829,695,2.95,15.3,1.04,43.9,0.87,0.955
7.15,21,39000,2680,9130,332,823,690,2.97,15.5,1.04,43.8,0.868,0.975
5.14,15,21600,1920,8470,175,705,635,2.09,11.2,1.03,25.1,0.496,0.986
8.21,24,51000,3090,9310,438,940,737,3.58,18.6,1.04,61.6,1.22,0.963
1.14,3,3270,1320,6620,6.18,570,562,1.2,6.58,1.02,28.4,0.221,0.969
2.09,6,4070,1340,6820,22.4,552,566,1.24,6.67,1.02,22.5,0.199,0.958
5.14,15,21600,1920,8490,175,727,644,2.08,11.2,1.03,26.2,0.518,0.954
1.14,3,4000,1330,6620,6.65,577,562,1.23,6.68,1.02,24.5,0.233,0.981
5.14,15,21600,1920,8500,175,707,639,2.08,11,1.03,25.1,0.497,0.964
5.14,15,21600,1920,8500,175,708,640,2.08,11,1.03,25.1,0.497,0.962
3.14,9,8380,1390,7070,60.3,583,579,1.39,7.5,1.02,12.2,0.241,0.98
6.18,18,29800,2310,8800,246,767,665,2.51,13.2,1.03,33.9,0.671,0.986
9.3,27,72800,3560,9770,645,1060,776,4.5,22.3,1.05,87.9,1.74,0.976
8.21,24,51000,3090,9300,438,925,729,3.6,18.7,1.04,60.8,1.2,0.989
7.15,21,39000,2680,9130,332,816,689,2.97,15.4,1.04,43.2,0.856,0.974
3.14,9,8380,1390,7140,60.4,592,584,1.39,7.47,1.02,12.5,0.248,0.954
2.09,6,3780,1350,6860,22.7,537,565,1.23,6.55,1.02,21,0.183,0.953
8.21,24,51000,3090,9320,438,950,741,3.58,18.6,1.04,62.3,1.23,0.951
6.18,18,29800,2310,8800,246,773,666,2.51,13.3,1.03,34.3,0.679,0.987
1.14,3,1750,1400,6700,10.3,486,553,1.16,6.21,1.02,0,0.11,0.973
4.16,12,14700,1550,7720,114,637,605,1.66,8.97,1.02,17.1,0.338,0.987
1.14,3,6640,1390,6710,9.78,629,574,1.32,7.11,1.02,0,0.28,0.968
7.15,21,39000,2680,9130,332,806,684,2.97,15.4,1.04,42.6,0.844,0.987
9.3,27,72800,3560,9740,645,1070,774,4.54,22.8,1.05,88.7,1.76,0.988
7.15,21,39000,2680,9130,332,810,686,2.97,15.4,1.04,42.9,0.85,0.981
8.21,24,51000,3090,9290,438,915,726,3.61,18.7,1.04,60.1,1.19,1
1.14,3,2740,1410,6730,11.4,527,562,1.2,6.47,1.02,0,0.151,0.957
7.15,21,39000,2680,9120,332,839,693,2.98,15.7,1.04,45,0.892,0.971
6.18,18,29800,2310,8790,246,767,663,2.52,13.3,1.03,34,0.672,0.997
8.21,24,51000,3090,9300,438,912,726,3.6,18.6,1.04,59.7,1.18,0.993
3.14,9,8380,1390,7110,60.4,583,581,1.39,7.45,1.02,12.2,0.241,0.969
3.14,9,8380,1390,7150,60.4,593,585,1.39,7.47,1.02,12.6,0.249,0.951
6.18,18,29800,2310,8840,246,785,673,2.5,13.2,1.03,34.8,0.688,0.952
5.14,15,21600,1920,8460,175,704,635,2.09,11.2,1.03,25,0.496,0.989
3.14,9,8380,1390,7160,60.4,583,582,1.39,7.4,1.02,12.2,0.241,0.957
8.21,24,51000,3090,9320,438,937,739,3.57,18.4,1.04,61.1,1.21,0.954
3.14,9,8380,1390,7050,60.3,583,578,1.39,7.53,1.02,12.2,0.241,0.987
9.3,27,72800,3560,9750,645,1080,779,4.53,23,1.05,90.4,1.79,0.978
8.21,24,51000,3090,9310,438,933,734,3.59,18.6,1.04,61.1,1.21,0.971
4.16,12,14700,1550,7750,114,651,609,1.66,9.01,1.02,17.7,0.35,0.969
5.14,15,21600,1920,8450,175,703,633,2.09,11.3,1.03,25.1,0.496,1
1.14,3,357,1330,6660,6.75,472,550,1.1,5.96,1.02,15.3,0.098,0.955
9.3,27,72800,3560,9780,645,1110,788,4.49,22.6,1.05,91.8,1.82,0.95
2.09,6,2930,1370,6830,27,499,559,1.2,6.43,1.02,6.11,0.128,0.966
9.3,27,72800,3560,9790,645,1090,784,4.47,22.2,1.05,89.6,1.77,0.955
2.09,6,2850,1370,6830,26.1,501,559,1.2,6.43,1.02,9.16,0.131,0.966
1.14,3,3130,1410,6670,10.7,510,553,1.21,6.45,1.02,0.088,0.146,1
6.18,18,29800,2310,8800,246,778,668,2.51,13.3,1.03,34.6,0.684,0.979
5.14,15,21600,1920,8490,175,702,636,2.08,11,1.03,24.8,0.491,0.975
1.14,3,2790,1410,6680,10.8,509,554,1.2,6.42,1.02,0,0.14,0.989
7.15,21,39000,2680,9130,332,850,699,2.96,15.6,1.04,45.5,0.9,0.95
2.09,6,6020,1350,6740,23.4,584,565,1.3,7.02,1.02,21.3,0.249,0.999
1.14,3,5410,1320,6690,5.87,620,570,1.27,6.84,1.02,31,0.286,0.96
4.16,12,14700,1550,7810,114,649,611,1.66,8.9,1.02,17.5,0.347,0.953
7.15,21,39000,2680,9110,333,821,686,2.99,15.7,1.04,43.9,0.87,0.993
6.18,18,29800,2310,8800,246,777,667,2.51,13.3,1.03,34.5,0.683,0.982
7.15,21,39000,2680,9120,332,835,691,2.98,15.7,1.04,44.8,0.887,0.976
9.3,27,72800,3560,9770,645,1090,782,4.5,22.5,1.05,89.8,1.78,0.964
7.15,21,39000,2680,9140,332,831,695,2.95,15.3,1.04,44.1,0.873,0.953
2.09,6,5030,1390,6820,31.5,549,566,1.28,6.85,1.02,0,0.187,0.978
7.15,21,39000,2680,9120,332,827,690,2.98,15.6,1.04,44.1,0.874,0.976
7.15,21,39000,2680,9120,332,802,682,2.99,15.5,1.04,42.5,0.842,0.999
1.14,3,1220,1360,6630,7.74,470,546,1.13,6.08,1.02,8.38,0.1,0.991
9.3,27,72800,3560,9740,645,1070,776,4.53,22.9,1.05,89.2,1.77,0.985
1.14,3,5580,1400,6720,10.7,598,570,1.29,6.94,1.02,0,0.242,0.969
2.09,6,3420,1350,6830,23.1,528,563,1.21,6.53,1.02,19.1,0.17,0.959
9.3,27,72800,3560,9770,645,1080,779,4.5,22.5,1.05,89.1,1.76,0.97
2.09,6,5910,1390,6780,31.3,576,569,1.31,7.07,1.02,0,0.219,0.989
7.15,21,39000,2680,9120,332,833,692,2.98,15.7,1.04,44.6,0.883,0.974
8.21,24,51000,3090,9310,438,938,736,3.59,18.6,1.04,61.5,1.22,0.966
7.15,21,39000,2680,9110,333,813,683,2.99,15.7,1.04,43.4,0.86,0.999
8.21,24,51000,3090,9310,438,916,732,3.57,18.3,1.04,59.6,1.18,0.971
5.14,15,21600,1920,8480,175,712,638,2.09,11.2,1.03,25.4,0.503,0.975
7.15,21,39000,2680,9140,332,824,692,2.96,15.3,1.04,43.7,0.865,0.962
7.15,21,39000,2680,9130,332,834,693,2.97,15.6,1.04,44.5,0.882,0.965
3.14,9,8380,1390,7160,60.4,588,584,1.39,7.42,1.02,12.4,0.245,0.951
8.21,24,51000,3090,9320,438,929,737,3.57,18.3,1.04,60.5,1.2,0.956
1.14,3,4140,1410,6680,10.9,544,559,1.25,6.67,1.02,0,0.184,0.994
3.14,9,8380,1390,7100,60.3,583,580,1.39,7.47,1.02,12.2,0.241,0.972
7.15,21,39000,2680,9130,332,820,688,2.97,15.5,1.04,43.6,0.864,0.979
8.21,24,51000,3090,9310,438,917,730,3.59,18.4,1.04,59.9,1.19,0.98
1.14,3,985,1380,6700,9.29,478,553,1.13,6.09,1.02,0,0.094,0.954
2.09,6,3600,1380,6810,29.7,515,562,1.23,6.61,1.02,0,0.143,0.974
5.14,15,21600,1920,8510,175,715,642,2.08,11,1.03,25.5,0.504,0.953
5.14,15,21600,1920,8460,175,706,634,2.09,11.2,1.03,25.2,0.499,0.994
3.14,9,8380,1390,7150,60.4,594,585,1.39,7.47,1.02,12.6,0.249,0.951
7.15,21,39000,2680,9130,332,818,690,2.96,15.4,1.04,43.4,0.858,0.971
5.14,15,21600,1920,8450,175,701,633,2.09,11.2,1.03,25,0.494,0.998
2.09,6,6660,1390,6770,29.9,596,570,1.33,7.19,1.02,3.65,0.249,0.992
9.3,27,72800,3560,9750,645,1070,776,4.53,22.7,1.05,89,1.76,0.982
4.16,12,14700,1550,7740,114,634,604,1.66,8.92,1.02,16.9,0.335,0.985
7.15,21,39000,2680,9120,332,840,693,2.98,15.7,1.04,45.1,0.893,0.97
2.09,6,3500,1380,6860,29.3,508,561,1.22,6.51,1.02,0,0.136,0.966
7.15,21,39000,2680,9140,332,831,695,2.96,15.4,1.04,44.1,0.873,0.955
7.15,21,39000,2680,9120,332,815,686,2.98,15.6,1.04,43.4,0.859,0.988
4.16,12,14700,1550,7760,114,645,608,1.66,8.96,1.02,17.4,0.345,0.971
4.16,12,14700,1550,7750,114,635,605,1.66,8.92,1.02,17,0.336,0.982
6.18,18,29800,2310,8840,246,767,668,2.5,13.1,1.03,33.7,0.667,0.964
8.21,24,51000,3090,9310,438,913,729,3.58,18.4,1.04,59.5,1.18,0.98
1.14,3,5760,1370,6640,8.6,619,570,1.29,7.04,1.02,9.42,0.271,0.979
1.14,3,1160,1380,6690,9.45,475,551,1.13,6.1,1.02,0,0.094,0.966
9.3,27,72800,3560,9730,645,1070,775,4.54,23,1.05,89.3,1.77,0.989
9.3,27,72800,3560,9760,645,1080,778,4.51,22.5,1.05,89.1,1.76,0.973
8.21,24,51000,3090,9310,438,930,734,3.58,18.5,1.04,60.8,1.2,0.969
7.15,21,39000,2680,9130,332,823,691,2.96,15.4,1.04,43.7,0.865,0.966
4.16,12,14700,1550,7770,114,644,608,1.66,8.93,1.02,17.4,0.343,0.968
6.18,18,29800,2310,8780,246,778,666,2.52,13.4,1.03,34.6,0.686,0.993
5.14,15,21600,1920,8470,175,693,632,2.09,11.1,1.03,24.4,0.483,0.991
4.16,12,14700,1550,7780,114,631,605,1.66,8.83,1.02,16.7,0.331,0.974
4.16,12,14700,1550,7830,114,639,609,1.65,8.8,1.02,17,0.337,0.954
4.16,12,14700,1550,7790,114,630,605,1.66,8.8,1.02,16.7,0.33,0.972
2.09,6,4560,1340,6780,22.3,572,569,1.25,6.83,1.02,23.9,0.222,0.963
6.18,18,29800,2310,8810,246,768,666,2.51,13.2,1.03,33.9,0.671,0.98
7.15,21,39000,2680,9110,333,822,685,3,15.8,1.04,44.2,0.874,0.999
5.14,15,21600,1920,8490,175,718,641,2.08,11.1,1.03,25.7,0.508,0.961
9.3,27,72800,3560,9730,645,1060,774,4.55,23,1.05,88.9,1.76,0.992
4.16,12,14700,1550,7720,114,638,604,1.66,8.98,1.02,17.1,0.339,0.988
4.16,12,14700,1550,7770,114,642,608,1.66,8.93,1.02,17.3,0.342,0.97
2.09,6,2860,1360,6820,25.2,504,559,1.2,6.43,1.02,11.6,0.137,0.965
4.16,12,14700,1550,7760,114,644,608,1.66,8.96,1.02,17.4,0.344,0.972
7.15,21,39000,2680,9110,333,827,687,2.99,15.8,1.04,44.4,0.88,0.991
8.21,24,51000,3090,9310,438,923,732,3.58,18.4,1.04,60.3,1.19,0.973
9.3,27,72800,3560,9770,645,1080,780,4.5,22.4,1.05,89.2,1.77,0.968
3.14,9,8380,1390,7100,60.3,573,577,1.39,7.42,1.02,11.8,0.233,0.981
4.16,12,14700,1550,7730,114,639,605,1.66,8.98,1.02,17.2,0.34,0.986
1.14,3,2500,1370,6620,8.79,508,552,1.19,6.39,1.02,5.73,0.143,0.999
9.3,27,72800,3560,9740,645,1060,773,4.54,22.9,1.05,88.5,1.75,0.992
6.18,18,29800,2310,8810,246,769,666,2.51,13.2,1.03,33.9,0.672,0.978
5.14,15,21600,1920,8510,175,716,642,2.08,11,1.03,25.5,0.504,0.952
4.16,12,14700,1550,7800,114,651,611,1.66,8.93,1.02,17.6,0.349,0.955
6.18,18,29800,2310,8790,246,775,666,2.51,13.4,1.03,34.4,0.682,0.987
5.14,15,21600,1920,8500,175,705,638,2.08,11,1.03,25,0.494,0.965
1.14,3,4890,1340,6630,7.04,602,566,1.26,6.86,1.02,22.9,0.259,0.98
2.09,6,3860,1390,6810,30.3,522,562,1.24,6.65,1.02,0,0.151,0.976
1.14,3,2150,1340,6620,6.69,516,552,1.17,6.31,1.02,21.1,0.161,0.986
3.14,9,8380,1390,7100,60.3,591,583,1.39,7.52,1.02,12.5,0.248,0.966
6.18,18,29800,2310,8800,246,784,670,2.51,13.4,1.03,34.9,0.69,0.975
1.14,3,350,1340,6700,7.21,447,544,1.1,5.83,1.02,8.01,0.072,0.965
3.14,9,8380,1390,7040,60.3,575,576,1.39,7.5,1.02,11.9,0.235,0.995
5.14,15,21600,1920,8470,175,710,636,2.09,11.2,1.03,25.3,0.501,0.984
9.3,27,72800,3560,9740,645,1070,775,4.54,22.9,1.05,89,1.76,0.987
9.3,27,72800,3560,9740,645,1040,769,4.53,22.6,1.05,86.7,1.72,0.998
4.16,12,14700,1550,7760,114,654,611,1.66,9.01,1.02,17.8,0.353,0.964
9.3,27,72800,3560,9770,645,1100,784,4.51,22.7,1.05,91,1.8,0.962
5.14,15,21600,1920,8490,175,719,642,2.08,11.1,1.03,25.7,0.509,0.96
3.14,9,8380,1390,7100,60.3,585,581,1.39,7.48,1.02,12.3,0.243,0.97
4.16,12,14700,1550,7800,114,656,613,1.66,8.95,1.02,17.8,0.353,0.951
5.14,15,21600,1920,8490,175,698,635,2.08,11,1.03,24.6,0.488,0.978
3.14,9,8380,1390,7070,60.3,569,575,1.39,7.44,1.02,11.6,0.23,0.994
5.14,15,21600,1920,8480,175,707,638,2.08,11.1,1.03,25.1,0.497,0.973
5.14,15,21600,1920,8490,175,698,636,2.08,11,1.03,24.6,0.486,0.972
9.3,27,72800,3560,9750,645,1050,771,4.52,22.4,1.05,86.7,1.72,0.991
7.15,21,39000,2680,9140,332,838,697,2.96,15.4,1.04,44.6,0.883,0.952
9.3,27,72800,3560,9760,645,1070,777,4.51,22.6,1.05,88.7,1.76,0.978
4.16,12,14700,1550,7780,114,658,612,1.66,9,1.02,18,0.355,0.956
9.3,27,72800,3560,9730,645,1060,771,4.55,22.9,1.05,88.1,1.74,0.997
3.14,9,8380,1390,7130,60.4,584,582,1.39,7.44,1.02,12.2,0.242,0.964
5.14,15,21600,1920,8480,175,712,639,2.08,11.1,1.03,25.4,0.503,0.969
9.3,27,72800,3560,9750,645,1060,773,4.52,22.5,1.05,87.5,1.73,0.986
1.14,3,519,1360,6740,8.16,455,549,1.11,5.89,1.02,0,0.073,0.951
9.3,27,72800,3560,9780,645,1100,785,4.49,22.5,1.05,90.6,1.79,0.957
3.14,9,8380,1390,7040,60.3,580,577,1.39,7.53,1.02,12.1,0.239,0.992
2.09,6,6490,1390,6830,30.2,584,570,1.32,7.05,1.02,2.34,0.236,0.98
1.14,3,3400,1420,6730,11.6,544,565,1.22,6.59,1.02,0,0.173,0.959
7.15,21,39000,2680,9140,332,835,696,2.95,15.4,1.04,44.4,0.878,0.952
7.15,21,39000,2680,9130,332,821,690,2.97,15.5,1.04,43.6,0.864,0.974
2.09,6,4060,1340,6760,22.4,525,556,1.24,6.6,1.02,21.3,0.179,0.999
3.14,9,8380,1390,7060,60.3,594,582,1.39,7.58,1.02,12.6,0.25,0.975
1.14,3,1550,1390,6680,9.79,472,548,1.15,6.13,1.02,0,0.097,0.985
6.18,18,29800,2310,8850,246,776,671,2.49,13.1,1.03,34.2,0.676,0.951
4.16,12,14700,1550,7720,114,624,601,1.66,8.89,1.02,16.5,0.326,0.998
7.15,21,39000,2680,9110,333,818,684,3,15.8,1.04,43.9,0.869,1
5.14,15,21600,1920,8480,175,697,635,2.08,11,1.03,24.6,0.487,0.98
6.18,18,29800,2310,8810,246,769,666,2.51,13.2,1.03,33.9,0.672,0.981
6.18,18,29800,2310,8830,246,794,675,2.5,13.3,1.03,35.3,0.699,0.95
9.3,27,72800,3560,9770,645,1100,785,4.5,22.7,1.05,91.1,1.8,0.959
6.18,18,29800,2310,8840,246,770,669,2.5,13,1.03,33.8,0.67,0.958
1.14,3,1150,1380,6760,9.57,471,552,1.13,6.02,1.02,0,0.091,0.953
5.14,15,21600,1920,8470,175,700,635,2.09,11.1,1.03,24.8,0.491,0.985
9.3,27,72800,3560,9770,645,1110,786,4.51,22.8,1.05,91.9,1.82,0.957
3.14,9,8380,1390,7130,60.4,585,582,1.39,7.45,1.02,12.2,0.242,0.964
1.14,3,4240,1380,6630,9.22,563,561,1.25,6.76,1.02,5.83,0.205,0.994
8.21,24,51000,3090,9320,438,944,740,3.57,18.5,1.04,61.7,1.22,0.953
3.14,9,8380,1390,7070,60.3,574,577,1.39,7.46,1.02,11.8,0.234,0.989
1.14,3,1080,1380,6660,9.13,478,552,1.13,6.12,1.02,1.04,0.096,0.967
4.16,12,14700,1550,7710,114,636,604,1.67,8.99,1.02,17.1,0.338,0.993
5.14,15,21600,1920,8480,175,715,639,2.08,11.2,1.03,25.6,0.506,0.972
5.14,15,21600,1920,8480,175,685,631,2.09,11,1.03,24,0.474,0.993
6.18,18,29800,2310,8810,246,758,662,2.51,13.2,1.03,33.3,0.659,0.99
2.09,6,6080,1350,6750,23.6,584,566,1.3,7.01,1.02,20.8,0.249,0.997
3.14,9,8380,1390,7040,60.3,585,579,1.39,7.56,1.02,12.3,0.243,0.988
9.3,27,72800,3560,9750,645,1070,777,4.52,22.7,1.05,89.2,1.77,0.979
2.09,6,3400,1380,6840,29.1,508,561,1.22,6.52,1.02,0.707,0.135,0.967
9.3,27,72800,3560,9760,645,1070,776,4.51,22.5,1.05,88.2,1.75,0.979
4.16,12,14700,1550,7710,114,631,602,1.67,8.95,1.02,16.8,0.333,0.996
5.14,15,21600,1920,8500,175,719,643,2.08,11.1,1.03,25.7,0.508,0.955
5.14,15,21600,1920,8480,175,716,639,2.08,11.2,1.03,25.6,0.507,0.972
9.3,27,72800,3560,9790,645,1090,784,4.48,22.3,1.05,89.9,1.78,0.957
8.21,24,51000,3090,9320,438,921,733,3.57,18.3,1.04,59.9,1.19,0.966
3.14,9,8380,1390,7070,60.3,585,580,1.39,7.52,1.02,12.3,0.243,0.98
1.14,3,4670,1410,6720,11.2,573,567,1.27,6.79,1.02,0,0.211,0.97
6.18,18,29800,2310,8800,246,782,669,2.51,13.3,1.03,34.8,0.688,0.976
6.18,18,29800,2310,8830,246,770,668,2.5,13.1,1.03,33.9,0.672,0.968
2.09,6,6010,1390,6790,31.2,577,569,1.31,7.06,1.02,0,0.222,0.987
7.15,21,39000,2680,9120,332,832,691,2.98,15.7,1.04,44.5,0.881,0.975
9.3,27,72800,3560,9770,645,1070,778,4.5,22.4,1.05,88.5,1.75,0.973
8.21,24,51000,3090,9310,438,912,729,3.58,18.4,1.04,59.5,1.18,0.981
1.14,3,927,1370,6680,8.78,462,547,1.12,6.02,1.02,0,0.082,0.975
6.18,18,29800,2310,8820,246,787,672,2.51,13.3,1.03,35,0.694,0.964
9.3,27,72800,3560,9770,645,1070,777,4.5,22.4,1.05,88.3,1.75,0.975
9.3,27,72800,3560,9790,645,1080,782,4.48,22.2,1.05,89.3,1.77,0.96
7.15,21,39000,2680,9130,332,824,691,2.97,15.5,1.04,43.8,0.868,0.969
1.14,3,3920,1390,6640,9.74,556,561,1.24,6.71,1.02,4.54,0.194,0.989
8.21,24,51000,3090,9310,438,923,734,3.57,18.3,1.04,60.1,1.19,0.967
3.14,9,8380,1390,7130,60.4,579,580,1.39,7.41,1.02,12,0.237,0.967
2.09,6,4060,1340,6830,22.4,550,566,1.24,6.65,1.02,22.4,0.198,0.956
8.21,24,51000,3090,9310,438,899,725,3.59,18.3,1.04,58.4,1.16,0.991
3.14,9,8380,1390,7120,60.4,589,583,1.39,7.49,1.02,12.4,0.246,0.963
6.18,18,29800,2310,8780,246,771,664,2.52,13.4,1.03,34.3,0.678,1
8.21,24,51000,3090,9320,438,943,739,3.58,18.6,1.04,61.7,1.22,0.958
6.18,18,29800,2310,8830,246,767,667,2.5,13.1,1.03,33.7,0.667,0.968
7.15,21,39000,2680,9110,332,827,688,2.99,15.8,1.04,44.4,0.878,0.988
9.3,27,72800,3560,9750,645,1060,772,4.52,22.6,1.05,87.5,1.73,0.989
3.14,9,8370,1390,7030,60.3,583,578,1.39,7.56,1.02,12.2,0.242,0.993
5.14,15,21600,1920,8500,175,708,639,2.08,11,1.03,25.1,0.498,0.964
4.16,12,14700,1550,7730,114,619,600,1.66,8.84,1.02,16.2,0.321,0.998
7.15,21,39000,2680,9120,332,811,684,2.99,15.6,1.04,43.2,0.856,0.995
3.14,9,8380,1390,7060,60.3,566,574,1.39,7.44,1.02,11.5,0.228,1
3.14,9,8370,1390,7010,60.3,582,577,1.39,7.58,1.02,12.2,0.241,1
5.14,15,21600,1920,8470,175,710,637,2.09,11.2,1.03,25.3,0.502,0.979
4.16,12,14700,1550,7740,114,622,601,1.66,8.84,1.02,16.4,0.324,0.993
2.09,6,2810,1360,6760,25.3,508,559,1.2,6.52,1.02,11.6,0.139,0.976
2.09,6,2810,1360,6780,26,505,559,1.2,6.5,1.02,9.44,0.134,0.974
1.14,3,2820,1410,6710,11.1,511,556,1.2,6.42,1.02,0,0.142,0.981
5.14,15,21600,1920,8470,175,708,637,2.09,11.2,1.03,25.2,0.5,0.981
6.18,18,29800,2310,8830,246,788,673,2.5,13.2,1.03,35,0.692,0.955
7.15,21,39000,2680,9120,332,799,681,2.98,15.4,1.04,42.3,0.837,0.998
9.3,27,72800,3560,9760,645,1060,775,4.51,22.4,1.05,87.7,1.74,0.981
7.15,21,39000,2680,9130,332,830,693,2.96,15.5,1.04,44.2,0.875,0.963
9.3,27,72800,3560,9770,645,1080,779,4.5,22.5,1.05,89.1,1.76,0.971
3.14,9,8380,1390,7070,60.3,587,580,1.39,7.53,1.02,12.3,0.244,0.978
7.15,21,39000,2680,9120,332,821,687,2.98,15.6,1.04,43.8,0.868,0.985
4.16,12,14700,1550,7780,114,639,607,1.66,8.88,1.02,17.1,0.338,0.969
7.15,21,39000,2680,9120,332,829,689,2.99,15.7,1.04,44.4,0.88,0.984
7.15,21,39000,2680,9130,332,815,689,2.97,15.4,1.04,43.2,0.855,0.974
2.09,6,4980,1340,6830,22.5,578,571,1.26,6.83,1.02,23.4,0.231,0.954
4.16,12,14700,1550,7780,114,634,606,1.66,8.86,1.02,16.9,0.334,0.974
2.09,6,4080,1390,6740,30.7,525,560,1.25,6.77,1.02,0,0.157,1
9.3,27,72800,3560,9790,645,1100,786,4.47,22.3,1.05,90.3,1.79,0.951
6.18,18,29800,2310,8850,246,773,671,2.49,13,1.03,34,0.673,0.95
9.3,27,72800,3560,9750,645,1060,774,4.53,22.6,1.05,88.1,1.74,0.987
1.14,3,4450,1410,6690,11.2,573,566,1.26,6.81,1.02,0,0.208,0.973
7.15,21,39000,2680,9130,332,843,696,2.97,15.6,1.04,45.1,0.894,0.959
2.09,6,2850,1370,6830,26.3,501,559,1.2,6.43,1.02,8.31,0.131,0.965
4.16,12,14700,1550,7730,114,623,601,1.66,8.87,1.02,16.4,0.325,0.996
9.3,27,72800,3560,9780,645,1080,781,4.48,22.2,1.05,89,1.76,0.962
7.15,21,39000,2680,9130,332,830,692,2.97,15.5,1.04,44.2,0.875,0.967
4.16,12,14700,1550,7690,114,635,602,1.67,9.02,1.02,17,0.337,1
1.14,3,3950,1410,6690,11.2,552,563,1.24,6.69,1.02,0,0.186,0.979
3.14,9,8380,1390,7130,60.4,596,585,1.39,7.5,1.02,12.7,0.251,0.954
5.14,15,21600,1920,8510,175,712,642,2.07,11,1.03,25.3,0.5,0.95
6.18,18,29800,2310,8820,246,766,666,2.5,13.1,1.03,33.7,0.667,0.974
1.14,3,3810,1420,6710,11.4,543,562,1.24,6.62,1.02,0,0.178,0.976
4.16,12,14700,1550,7780,114,649,610,1.66,8.95,1.02,17.5,0.347,0.962
2.09,6,3910,1390,6860,30.3,518,562,1.24,6.59,1.02,0,0.149,0.968
4.16,12,14700,1550,7730,114,640,605,1.66,8.99,1.02,17.2,0.341,0.985
1.14,3,3990,1370,6600,8.57,562,560,1.24,6.73,1.02,9.67,0.206,0.996
5.14,15,21600,1920,8490,175,718,641,2.08,11.1,1.03,25.7,0.509,0.964
6.18,18,29800,2310,8850,246,774,671,2.49,13,1.03,34,0.674,0.953
2.09,6,6350,1390,6830,30.5,581,570,1.32,7.04,1.02,1.09,0.23,0.98
7.15,21,39000,2680,9110,333,810,683,2.99,15.7,1.04,43.2,0.856,1
8.21,24,51000,3090,9310,438,909,728,3.59,18.4,1.04,59.2,1.17,0.985
9.3,27,72800,3560,9720,645,1060,772,4.56,23.1,1.05,88.8,1.76,0.997
1.14,3,4510,1410,6720,11.2,565,565,1.26,6.75,1.02,0,0.203,0.975
5.14,15,21600,1920,8480,175,695,634,2.08,11,1.03,24.5,0.485,0.98
3.14,9,8380,1390,7120,60.3,575,578,1.39,7.41,1.02,11.8,0.234,0.975
